"","event_smas_history_id","event_smas_sample_date","parameter_name","result_value","fraction","unit_nosp","method_detect_limit","validator_qual","match","old_id","name","previous_name","basin","location","rivmile","huc8","rib_id","station","desc","city_town","county","fips_cde","dec_region","nhd_reachcode","nhd_m_value","pwl_id","watershed_id_num","wq_standard","eco_region","habitat_type","condition","drainage","ntl_elevation_dataset_10","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY"
"5004","12-MOHK-98.9",2013-05-28,"TOTAL DISSOLVED SOLIDS",276,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2013-05-28","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5005","12-MOHK-98.9",2014-06-23,"TOTAL DISSOLVED SOLIDS",308,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2014-06-23","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5006","12-MOHK-98.9",2008-09-03,"TOTAL DISSOLVED SOLIDS",282,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2008-09-03","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5007","12-MOHK-98.9",2005-05-10,"TOTAL DISSOLVED SOLIDS",310,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2005-05-10","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5008","12-MOHK-98.9",2010-04-13,"TOTAL DISSOLVED SOLIDS",219,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2010-04-13","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5009","12-MOHK-98.9",2013-10-08,"TOTAL DISSOLVED SOLIDS",185,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2013-10-08","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5010","12-MOHK-98.9",2009-08-12,"TOTAL DISSOLVED SOLIDS",306,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2009-08-12","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5011","12-MOHK-98.9",2009-06-24,"TOTAL DISSOLVED SOLIDS",236,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2009-06-24","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5012","12-MOHK-98.9",2002-05-15,"TOTAL DISSOLVED SOLIDS",169,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2002-05-15","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5013","12-MOHK-98.9",2010-06-08,"TOTAL DISSOLVED SOLIDS",248,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2010-06-08","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5014","12-MOHK-98.9",2007-05-14,"TOTAL DISSOLVED SOLIDS",323,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2007-05-14","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5015","12-MOHK-98.9",2001-08-08,"TOTAL DISSOLVED SOLIDS",289,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2001-08-08","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5016","12-MOHK-98.9",2002-09-17,"TOTAL DISSOLVED SOLIDS",324,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2002-09-17","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5017","12-MOHK-98.9",2010-10-20,"TOTAL DISSOLVED SOLIDS",264,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2010-10-20","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5018","12-MOHK-98.9",2004-06-23,"TOTAL DISSOLVED SOLIDS",324,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2004-06-23","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5019","12-MOHK-98.9",2001-09-26,"TOTAL DISSOLVED SOLIDS",234,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2001-09-26","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5020","12-MOHK-98.9",2012-06-12,"TOTAL DISSOLVED SOLIDS",330,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2012-06-12","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5021","12-MOHK-98.9",2015-08-11,"TOTAL DISSOLVED SOLIDS",292,"DISSOLVED","mg/L",4,"0","12-MOHK-98.9_2015-08-11","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5022","12-MOHK-98.9",2004-08-18,"TOTAL DISSOLVED SOLIDS",334,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2004-08-18","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5023","12-MOHK-98.9",2005-04-17,"TOTAL DISSOLVED SOLIDS",307,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2005-04-17","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5024","12-MOHK-98.9",2012-07-02,"TOTAL DISSOLVED SOLIDS",236,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2012-07-02","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5025","12-MOHK-98.9",2006-04-27,"TOTAL DISSOLVED SOLIDS",276,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2006-04-27","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5026","12-MOHK-98.9",2001-05-03,"TOTAL DISSOLVED SOLIDS",294,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2001-05-03","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5027","12-MOHK-98.9",2006-09-19,"TOTAL DISSOLVED SOLIDS",348,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2006-09-19","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5028","12-MOHK-98.9",2005-10-25,"TOTAL DISSOLVED SOLIDS",228,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2005-10-25","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5029","12-MOHK-98.9",2009-11-03,"TOTAL DISSOLVED SOLIDS",213,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2009-11-03","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5030","12-MOHK-98.9",2006-08-09,"TOTAL DISSOLVED SOLIDS",337,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2006-08-09","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5031","12-MOHK-98.9",2009-09-23,"TOTAL DISSOLVED SOLIDS",283,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2009-09-23","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5032","12-MOHK-98.9",2015-10-06,"TOTAL DISSOLVED SOLIDS",274,"DISSOLVED","mg/L",4,"0","12-MOHK-98.9_2015-10-06","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5033","12-MOHK-98.9",2008-06-24,"TOTAL DISSOLVED SOLIDS",273,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2008-06-24","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5034","12-MOHK-98.9",2006-07-05,"TOTAL DISSOLVED SOLIDS",301,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2006-07-05","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5035","12-MOHK-98.9",2007-09-19,"TOTAL DISSOLVED SOLIDS",313,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2007-09-19","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5036","12-MOHK-98.9",2002-04-24,"TOTAL DISSOLVED SOLIDS",272,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2002-04-24","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5037","12-MOHK-98.9",2014-08-12,"TOTAL DISSOLVED SOLIDS",225,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2014-08-12","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5038","12-MOHK-98.9",2009-05-13,"TOTAL DISSOLVED SOLIDS",230,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2009-05-13","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5039","12-MOHK-98.9",2008-10-22,"TOTAL DISSOLVED SOLIDS",234,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2008-10-22","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5040","12-MOHK-98.9",2013-05-07,"TOTAL DISSOLVED SOLIDS",286,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2013-05-07","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5041","12-MOHK-98.9",2001-07-18,"TOTAL DISSOLVED SOLIDS",297,"DISSOLVED","mg/L",NA,"0","12-MOHK-98.9_2001-07-18","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"5042","12-MOHK-98.9",2013-04-16,"TOTAL DISSOLVED SOLIDS",215,"DISSOLVED","mg/L",5,"0","12-MOHK-98.9_2013-04-16","570","Mohawk River","MOHK-06R; MOHK-06 (pre-2016)",12,"MOHK",98.9,2020004,"12010101","6","150 m below dyke rd. bridge.","Frankfort","Herkimer",43,6,NA,NA,"1201-0093","H-240","C",7,NA,NA,NA,120.1499,"83","Eastern Great Lakes Lowlands","8.1.1","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"83  Eastern Great Lakes Lowlands","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
