"","event_smas_history_id","event_smas_sample_date","parameter_name","result_value","fraction","unit_nosp","match","year","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY"
"6202","13-PEAC-0.9",2005-07-06,"SPECIFIC CONDUCTANCE",308,NA,"uS/cm","13-PEAC-0.9_2005-07-06",2005,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6203","13-PEAC-0.9",2002-07-24,"SPECIFIC CONDUCTANCE",126,NA,"uS/cm","13-PEAC-0.9_2002-07-24",2002,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6204","13-PEAC-0.9",2004-07-15,"SPECIFIC CONDUCTANCE",304,NA,"uS/cm","13-PEAC-0.9_2004-07-15",2004,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6205","13-PECK-0.1",2010-08-17,"SPECIFIC CONDUCTANCE",48,NA,"uS/cm","13-PECK-0.1_2010-08-17",2010,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6206","13-PEEK-1.3",2005-07-21,"SPECIFIC CONDUCTANCE",449,NA,"uS/cm","13-PEEK-1.3_2005-07-21",2005,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6207","13-PEEK-1.3",2007-09-12,"SPECIFIC CONDUCTANCE",434,NA,"uS/cm","13-PEEK-1.3_2007-09-12",2007,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6208","13-PEEK-13.3",2011-07-20,"SPECIFIC CONDUCTANCE",302,NA,"uS/cm","13-PEEK-13.3_2011-07-20",2011,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6209","13-PEEK-13.3",2005-07-21,"SPECIFIC CONDUCTANCE",262,NA,"uS/cm","13-PEEK-13.3_2005-07-21",2005,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6210","13-PEEK-13.3",2011-05-16,"SPECIFIC CONDUCTANCE",188,NA,"uS/cm","13-PEEK-13.3_2011-05-16",2011,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6211","13-PEEK-13.3",2010-07-21,"SPECIFIC CONDUCTANCE",287,NA,"uS/cm","13-PEEK-13.3_2010-07-21",2010,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6212","13-PEEK-13.3",2010-10-20,"SPECIFIC CONDUCTANCE",274,NA,"uS/cm","13-PEEK-13.3_2010-10-20",2010,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6213","13-PEEK-14.7",2005-07-21,"SPECIFIC CONDUCTANCE",251,NA,"uS/cm","13-PEEK-14.7_2005-07-21",2005,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6214","13-PEEK-3.7",2008-07-16,"SPECIFIC CONDUCTANCE",466,NA,"uS/cm","13-PEEK-3.7_2008-07-16",2008,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6215","13-PEEK-3.7",2005-07-21,"SPECIFIC CONDUCTANCE",440,NA,"uS/cm","13-PEEK-3.7_2005-07-21",2005,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6216","13-PEEK-6.4",2005-07-21,"SPECIFIC CONDUCTANCE",350,NA,"uS/cm","13-PEEK-6.4_2005-07-21",2005,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6217","13-PEEK-8.2",2012-09-12,"SPECIFIC CONDUCTANCE",264,NA,"uS/cm","13-PEEK-8.2_2012-09-12",2012,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6218","13-PEEK-9.9",2005-07-21,"SPECIFIC CONDUCTANCE",335,NA,"uS/cm","13-PEEK-9.9_2005-07-21",2005,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6219","13-PERR-1.5",2017-07-25,"SPECIFIC CONDUCTANCE",498,NA,"uS/cm","13-PERR-1.5_2017-07-25",2017,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6220","13-PETK-2.6",2002-09-11,"SPECIFIC CONDUCTANCE",37,NA,"uS/cm","13-PETK-2.6_2002-09-11",2002,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6221","13-PETK-6.1",2008-05-02,"SPECIFIC CONDUCTANCE",26,NA,"uS/cm","13-PETK-6.1_2008-05-02",2008,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6222","13-PETK-6.1",2017-07-06,"SPECIFIC CONDUCTANCE",9.4,NA,"uS/cm","13-PETK-6.1_2017-07-06",2017,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6223","13-PETK-6.1",2008-10-23,"SPECIFIC CONDUCTANCE",24,NA,"uS/cm","13-PETK-6.1_2008-10-23",2008,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6224","13-PETK-6.1",2008-07-01,"SPECIFIC CONDUCTANCE",0,NA,"uS/cm","13-PETK-6.1_2008-07-01",2008,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6225","13-PETK-6.1",2017-09-20,"SPECIFIC CONDUCTANCE",16.399,NA,"uS/cm","13-PETK-6.1_2017-09-20",2017,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6226","13-PETK-6.1",2008-05-28,"SPECIFIC CONDUCTANCE",28,NA,"uS/cm","13-PETK-6.1_2008-05-28",2008,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6227","13-PETK-6.1",2008-04-24,"SPECIFIC CONDUCTANCE",28,NA,"uS/cm","13-PETK-6.1_2008-04-24",2008,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6228","13-PETK-8.6",2008-04-24,"SPECIFIC CONDUCTANCE",27,NA,"uS/cm","13-PETK-8.6_2008-04-24",2008,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6229","13-PETK-8.6",2008-05-28,"SPECIFIC CONDUCTANCE",26,NA,"uS/cm","13-PETK-8.6_2008-05-28",2008,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6230","13-PHLP-1.1",2002-09-10,"SPECIFIC CONDUCTANCE",320,NA,"uS/cm","13-PHLP-1.1_2002-09-10",2002,"58","Northeastern Highlands","5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","New York",2,"58  Northeastern Highlands","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS"
"6231","13-PKIL-0.4",2019-07-23,"SPECIFIC CONDUCTANCE",388.9,NA,"uS/cm","13-PKIL-0.4_2019-07-23",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6232","13-PKIL-0.4",2019-09-17,"SPECIFIC CONDUCTANCE",401.5,NA,"uS/cm","13-PKIL-0.4_2019-09-17",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6233","13-PKIL-0.4",2019-08-14,"SPECIFIC CONDUCTANCE",382.8,NA,"uS/cm","13-PKIL-0.4_2019-08-14",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6234","13-PKIL-0.4",2019-10-15,"SPECIFIC CONDUCTANCE",390.3,NA,"uS/cm","13-PKIL-0.4_2019-10-15",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6235","13-PKIL-0.4",2018-10-02,"SPECIFIC CONDUCTANCE",220.4,NA,"uS/cm","13-PKIL-0.4_2018-10-02",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6236","13-PKIL-0.4",2018-08-27,"SPECIFIC CONDUCTANCE",421.7,NA,"uS/cm","13-PKIL-0.4_2018-08-27",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6237","13-PKIL-0.4",2002-09-12,"SPECIFIC CONDUCTANCE",343,NA,"uS/cm","13-PKIL-0.4_2002-09-12",2002,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6238","13-PKIL-0.4",2018-09-06,"SPECIFIC CONDUCTANCE",467.6,NA,"uS/cm","13-PKIL-0.4_2018-09-06",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6239","13-PKIL-0.4",2018-08-15,"SPECIFIC CONDUCTANCE",375.2,NA,"uS/cm","13-PKIL-0.4_2018-08-15",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6240","13-PKIL-0.4",2019-08-08,"SPECIFIC CONDUCTANCE",355,NA,"uS/cm","13-PKIL-0.4_2019-08-08",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6241","13-PKIL-0.4",2018-07-10,"SPECIFIC CONDUCTANCE",400.2,NA,"uS/cm","13-PKIL-0.4_2018-07-10",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6242","13-PKIL-0.4",2018-07-24,"SPECIFIC CONDUCTANCE",540,NA,"uS/cm","13-PKIL-0.4_2018-07-24",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6243","13-PKIL-0.4",2019-06-26,"SPECIFIC CONDUCTANCE",444.5,NA,"uS/cm","13-PKIL-0.4_2019-06-26",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6244","13-PLAK-0.4",2002-09-10,"SPECIFIC CONDUCTANCE",173,NA,"uS/cm","13-PLAK-0.4_2002-09-10",2002,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6245","13-PLCK-2.6",2003-08-26,"SPECIFIC CONDUCTANCE",84,NA,"uS/cm","13-PLCK-2.6_2003-08-26",2003,"60","Northern Allegheny Plateau","8.1.3","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"60  Northern Allegheny Plateau","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6246","13-PLCK-2.6",2002-09-12,"SPECIFIC CONDUCTANCE",89,NA,"uS/cm","13-PLCK-2.6_2002-09-12",2002,"60","Northern Allegheny Plateau","8.1.3","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"60  Northern Allegheny Plateau","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6247","13-PLCK-2.6",2007-09-11,"SPECIFIC CONDUCTANCE",84,NA,"uS/cm","13-PLCK-2.6_2007-09-11",2007,"60","Northern Allegheny Plateau","8.1.3","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"60  Northern Allegheny Plateau","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6248","13-PLUM-2.0",2005-07-07,"SPECIFIC CONDUCTANCE",502,NA,"uS/cm","13-PLUM-2.0_2005-07-07",2005,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6249","13-PLUM-2.0",2001-07-18,"SPECIFIC CONDUCTANCE",605,NA,"uS/cm","13-PLUM-2.0_2001-07-18",2001,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6250","13-POCA-1.0",2002-09-10,"SPECIFIC CONDUCTANCE",410,NA,"uS/cm","13-POCA-1.0_2002-09-10",2002,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6251","13-POCA-3.1",2012-09-12,"SPECIFIC CONDUCTANCE",420,NA,"uS/cm","13-POCA-3.1_2012-09-12",2012,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6252","13-POCH-1.8",2018-08-14,"SPECIFIC CONDUCTANCE",395.6,NA,"uS/cm","13-POCH-1.8_2018-08-14",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6253","13-POCH-1.8",2019-08-08,"SPECIFIC CONDUCTANCE",634,NA,"uS/cm","13-POCH-1.8_2019-08-08",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6254","13-POCH-1.8",2019-08-15,"SPECIFIC CONDUCTANCE",677,NA,"uS/cm","13-POCH-1.8_2019-08-15",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6255","13-POCH-1.8",2019-10-16,"SPECIFIC CONDUCTANCE",430.5,NA,"uS/cm","13-POCH-1.8_2019-10-16",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6256","13-POCH-1.8",2018-08-28,"SPECIFIC CONDUCTANCE",453,NA,"uS/cm","13-POCH-1.8_2018-08-28",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6257","13-POCH-1.8",2018-07-24,"SPECIFIC CONDUCTANCE",522,NA,"uS/cm","13-POCH-1.8_2018-07-24",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6258","13-POCH-1.8",2019-07-24,"SPECIFIC CONDUCTANCE",406.8,NA,"uS/cm","13-POCH-1.8_2019-07-24",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6259","13-POCH-1.8",2019-09-18,"SPECIFIC CONDUCTANCE",752,NA,"uS/cm","13-POCH-1.8_2019-09-18",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6260","13-POCH-1.8",2018-10-03,"SPECIFIC CONDUCTANCE",218.6,NA,"uS/cm","13-POCH-1.8_2018-10-03",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6261","13-POCH-1.8",2018-09-05,"SPECIFIC CONDUCTANCE",558,NA,"uS/cm","13-POCH-1.8_2018-09-05",2018,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6262","13-POCH-1.8",2019-06-25,"SPECIFIC CONDUCTANCE",405.9,NA,"uS/cm","13-POCH-1.8_2019-06-25",2019,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6263","13-POCH-3.6",2002-09-09,"SPECIFIC CONDUCTANCE",740,NA,"uS/cm","13-POCH-3.6_2002-09-09",2002,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6264","13-POCH-3.6",2012-09-13,"SPECIFIC CONDUCTANCE",489,NA,"uS/cm","13-POCH-3.6_2012-09-13",2012,"67","Ridge and Valley","8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","New York",2,"67  Ridge and Valley","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS"
"6265","13-POST-0.8",2001-10-05,"SPECIFIC CONDUCTANCE",296,NA,"uS/cm","13-POST-0.8_2001-10-05",2001,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
"6266","13-POST-0.8",2007-09-17,"SPECIFIC CONDUCTANCE",191,NA,"uS/cm","13-POST-0.8_2007-09-17",2007,"59","Northeastern Coastal Zone","8.1.7","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","New York",2,"59  Northeastern Coastal Zone","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS"
